sep=;
Date;Highprice;Lowprice;Closingprice;Averageprice;Totalvolume;Turnover;
2022-02-21;889.35;859.12;865.33;;1;;
2022-02-18;901.96;882.72;885.63;;1;;
2022-02-17;925.54;901.92;903.68;;1;;
2022-02-16;931.87;918.20;921.85;;1;;
2022-02-15;928.14;905.01;927.07;;1;;
2022-02-14;908.94;892.55;907.70;;1;;
2022-02-11;935.59;926.45;931.06;;1;;
2022-02-10;948.14;931.84;940.49;;1;;
2022-02-09;945.35;926.63;943.15;;1;;
2022-02-08;930.27;916.37;921.15;;1;;
2022-02-07;929.59;917.71;927.51;;1;;
2022-02-04;944.07;920.64;921.22;;1;;
2022-02-03;953.80;935.56;936.04;;1;;
2022-02-02;958.78;954.28;955.87;;1;;
2022-02-01;951.16;942.74;948.29;;1;;
2022-01-31;939.35;928.76;935.09;;1;;
2022-01-28;923.41;905.43;919.90;;1;;
2022-01-27;930.60;913.46;923.65;;1;;
2022-01-26;934.27;917.08;931.20;;1;;
2022-01-25;923.55;906.45;910.59;;1;;
2022-01-24;943.22;900.42;907.60;;1;;
2022-01-21;959.20;941.40;949.87;;1;;
2022-01-20;971.01;954.50;969.70;;1;;
2022-01-19;969.59;945.36;959.83;;1;;
2022-01-18;969.18;949.81;954.32;;1;;
2022-01-17;978.91;967.48;974.00;;1;;
2022-01-14;987.90;973.20;974.00;;1;;
2022-01-13;1,002.52;991.90;996.82;;1;;
2022-01-12;1,001.68;986.52;999.01;;1;;
2022-01-11;992.37;982.60;989.19;;1;;
2022-01-10;1,018.39;977.65;980.68;;1;;
2022-01-05;1,047.70;1,040.02;1,040.08;;1;;
2022-01-04;1,051.45;1,043.92;1,045.27;;1;;
2022-01-03;1,049.54;1,040.06;1,044.58;;1;;
2021-12-30;1,039.15;1,034.19;1,037.14;;1;;
2021-12-29;1,038.65;1,031.70;1,035.95;;1;;
2021-12-28;1,038.82;1,032.64;1,036.10;;1;;
2021-12-27;1,031.61;1,016.45;1,030.23;;1;;
2021-12-23;1,017.64;1,004.86;1,017.64;;1;;
2021-12-22;1,001.94;993.84;1,001.94;;1;;
2021-12-21;994.18;986.86;993.57;;1;;
2021-12-20;982.51;968.00;979.09;;1;;
2021-12-17;990.18;978.42;988.43;;1;;
2021-12-16;997.77;989.37;990.42;;1;;
2021-12-15;984.43;976.09;981.28;;1;;
2021-12-14;999.74;976.56;977.76;;1;;
2021-12-13;1,010.19;993.26;993.57;;1;;
2021-12-10;1,003.58;996.38;997.95;;1;;
2021-12-09;1,010.35;1,001.86;1,004.57;;1;;
2021-12-08;1,015.27;1,001.57;1,003.11;;1;;
2021-12-07;1,006.48;986.54;1,005.75;;1;;
2021-12-06;984.94;969.35;978.74;;1;;
2021-12-03;996.52;973.80;974.90;;1;;
2021-12-02;995.61;978.75;988.78;;1;;
2021-12-01;1,003.34;985.62;1,002.95;;1;;
2021-11-30;1,000.31;975.75;986.33;;1;;
2021-11-29;997.13;985.42;992.35;;1;;
2021-11-26;992.46;978.36;978.54;;1;;
2021-11-25;1,017.50;1,007.33;1,012.92;;1;;
2021-11-24;1,014.33;1,000.22;1,006.92;;1;;
2021-11-23;1,019.44;1,005.23;1,006.25;;1;;
2021-11-22;1,037.38;1,027.95;1,027.95;;1;;
2021-11-19;1,037.61;1,026.92;1,032.63;;1;;
2021-11-18;1,035.92;1,028.07;1,030.36;;1;;
2021-11-17;1,036.46;1,030.06;1,033.41;;1;;
2021-11-16;1,035.51;1,025.35;1,033.81;;1;;
2021-11-15;1,028.09;1,019.35;1,028.06;;1;;
2021-11-12;1,022.10;1,008.74;1,021.84;;1;;
2021-11-11;1,006.87;995.24;1,006.72;;1;;
2021-11-10;999.57;990.16;998.09;;1;;
2021-11-09;1,002.14;995.32;998.08;;1;;
2021-11-08;998.34;992.40;998.07;;1;;
2021-11-05;1,000.05;994.01;996.43;;1;;
2021-11-04;995.77;986.86;995.77;;1;;
2021-11-03;985.63;974.83;985.63;;1;;
2021-11-02;977.95;969.87;977.57;;1;;
2021-11-01;977.34;973.14;974.60;;1;;
2021-10-29;975.45;963.71;969.96;;1;;
2021-10-28;978.68;972.08;978.68;;1;;
2021-10-27;980.98;975.69;976.50;;1;;
2021-10-26;984.83;975.56;981.13;;1;;
2021-10-25;982.71;973.97;976.72;;1;;
2021-10-22;981.05;967.51;980.75;;1;;
2021-10-21;972.97;960.11;972.55;;1;;
2021-10-20;967.07;957.40;966.99;;1;;
2021-10-19;965.96;960.78;965.24;;1;;
2021-10-18;963.84;953.31;959.88;;1;;
2021-10-15;959.52;951.12;959.45;;1;;
2021-10-14;950.98;944.57;950.75;;1;;
2021-10-13;941.74;920.61;940.54;;1;;
2021-10-12;925.97;903.37;925.62;;1;;
2021-10-11;915.51;906.06;914.76;;1;;
2021-10-08;928.50;917.36;918.99;;1;;
2021-10-07;928.78;918.57;927.80;;1;;
2021-10-06;919.49;904.92;912.94;;1;;
2021-10-05;925.88;912.05;925.88;;1;;
2021-10-04;925.12;914.53;915.64;;1;;
2021-10-01;927.87;909.80;926.54;;1;;
2021-09-30;936.12;922.96;927.62;;1;;
2021-09-29;933.62;922.80;923.65;;1;;
2021-09-28;944.02;922.42;924.02;;1;;
2021-09-27;962.03;945.63;946.95;;1;;
2021-09-24;962.94;951.20;954.36;;1;;
2021-09-23;966.10;957.43;966.03;;1;;
2021-09-22;951.06;944.00;950.29;;1;;
2021-09-21;948.95;940.64;941.74;;1;;
2021-09-20;957.54;937.18;942.38;;1;;
2021-09-17;984.50;968.69;969.32;;1;;
2021-09-16;979.56;970.52;977.45;;1;;
2021-09-15;977.75;966.00;968.20;;1;;
2021-09-14;977.53;970.68;977.38;;1;;
2021-09-13;984.39;973.32;973.77;;1;;
2021-09-10;987.10;980.41;981.16;;1;;
2021-09-09;987.19;971.70;982.91;;1;;
2021-09-08;985.81;977.07;979.67;;1;;
2021-09-07;1,001.49;991.90;994.82;;1;;
2021-09-06;1,002.66;995.96;1,001.41;;1;;
2021-09-03;1,003.55;994.28;995.07;;1;;
2021-09-02;1,002.42;993.95;1,001.72;;1;;
2021-09-01;997.20;988.33;991.88;;1;;
2021-08-31;997.16;987.42;989.43;;1;;
2021-08-30;997.43;991.36;994.91;;1;;
2021-08-27;992.51;986.18;992.09;;1;;
2021-08-26;989.08;983.74;988.04;;1;;
2021-08-25;990.02;986.36;989.16;;1;;
2021-08-24;994.19;983.74;987.81;;1;;
2021-08-23;995.63;984.67;991.65;;1;;
2021-08-20;989.23;970.04;987.63;;1;;
2021-08-19;985.27;968.59;975.82;;1;;
2021-08-18;998.61;990.67;992.02;;1;;
2021-08-17;993.92;984.88;993.04;;1;;
2021-08-16;996.45;987.02;989.67;;1;;
2021-08-13;1,003.55;1,001.08;1,001.99;;1;;
2021-08-12;1,002.24;997.49;1,001.41;;1;;
2021-08-11;1,002.08;995.49;1,000.96;;1;;
2021-08-10;999.17;994.29;997.97;;1;;
2021-08-09;994.01;986.84;993.75;;1;;
2021-08-06;1,004.08;995.12;995.21;;1;;
2021-08-05;1,008.11;1,002.31;1,003.75;;1;;
2021-08-04;1,003.80;997.57;1,002.55;;1;;
2021-08-03;995.01;989.65;993.73;;1;;
2021-08-02;992.63;987.74;992.26;;1;;
2021-07-30;986.09;976.37;984.67;;1;;
2021-07-29;988.36;984.68;987.16;;1;;
2021-07-28;984.93;979.94;984.25;;1;;
2021-07-27;985.67;978.00;981.67;;1;;
2021-07-26;988.49;983.72;986.21;;1;;
2021-07-23;985.93;976.85;985.93;;1;;
2021-07-22;974.73;966.00;973.87;;1;;
2021-07-21;961.22;950.21;960.39;;1;;
2021-07-20;946.83;935.88;944.32;;1;;
2021-07-19;953.61;937.25;939.95;;1;;
2021-07-16;962.55;955.61;958.67;;1;;
2021-07-15;966.28;956.48;958.46;;1;;
2021-07-14;964.24;958.57;964.07;;1;;
2021-07-13;965.98;957.52;964.59;;1;;
2021-07-12;960.43;949.40;960.08;;1;;
2021-07-09;949.51;941.76;949.21;;1;;
2021-07-08;950.61;934.48;938.62;;1;;
2021-07-07;952.07;940.53;952.07;;1;;
2021-07-06;944.00;932.57;935.99;;1;;
2021-07-05;935.25;925.90;935.25;;1;;
2021-07-02;932.39;925.45;930.71;;1;;
2021-07-01;924.05;914.88;922.41;;1;;
2021-06-30;925.37;912.05;916.59;;1;;
2021-06-29;925.14;914.64;924.92;;1;;
2021-06-28;920.48;913.27;914.37;;1;;
2021-06-24;917.18;906.75;916.66;;1;;
2021-06-23;917.79;904.39;905.27;;1;;
2021-06-22;916.56;908.09;914.67;;1;;
2021-06-21;916.03;902.73;913.66;;1;;
2021-06-18;926.51;911.20;911.81;;1;;
2021-06-17;925.53;917.61;920.30;;1;;
2021-06-16;929.28;922.26;927.31;;1;;
2021-06-15;933.26;925.73;926.45;;1;;
2021-06-14;935.74;925.48;929.00;;1;;
2021-06-11;928.43;923.04;927.41;;1;;
2021-06-10;925.71;919.45;924.46;;1;;
2021-06-09;925.92;921.28;924.86;;1;;
2021-06-08;927.28;919.43;925.00;;1;;
2021-06-07;924.85;920.57;921.78;;1;;
2021-06-04;926.79;919.64;923.02;;1;;
2021-06-03;922.16;913.94;922.13;;1;;
2021-06-02;926.16;919.28;921.37;;1;;
2021-06-01;924.52;915.37;921.95;;1;;
2021-05-31;917.60;912.20;912.28;;1;;
2021-05-28;914.90;906.34;913.77;;1;;
2021-05-27;907.52;899.95;906.23;;1;;
2021-05-26;909.65;898.25;900.08;;1;;
2021-05-25;910.68;905.18;905.68;;1;;
2021-05-24;905.50;900.97;904.65;;1;;
2021-05-21;904.06;896.28;901.44;;1;;
2021-05-20;900.13;886.58;900.08;;1;;
2021-05-19;893.59;880.80;884.87;;1;;
2021-05-18;901.99;897.03;901.90;;1;;
2021-05-17;900.22;888.73;892.05;;1;;
2021-05-14;899.12;887.99;899.12;;1;;
2021-05-12;892.83;884.01;889.44;;1;;
2021-05-11;902.62;881.22;884.50;;1;;
2021-05-10;912.47;905.39;910.49;;1;;
2021-05-07;910.06;903.79;909.74;;1;;
2021-05-06;906.39;895.20;901.62;;1;;
2021-05-05;907.47;892.48;907.47;;1;;
2021-05-04;905.76;885.28;885.87;;1;;
2021-05-03;904.33;895.83;902.75;;1;;
2021-04-30;907.56;897.20;897.20;;1;;
2021-04-29;913.03;903.33;904.47;;1;;
2021-04-28;914.21;900.18;905.69;;1;;
2021-04-27;914.38;907.67;914.38;;1;;
2021-04-26;912.43;907.39;911.01;;1;;
2021-04-23;908.94;903.42;908.87;;1;;
2021-04-22;906.96;902.47;906.64;;1;;
2021-04-21;901.96;894.47;901.00;;1;;
2021-04-20;914.56;893.23;895.17;;1;;
2021-04-19;923.74;912.93;913.60;;1;;
2021-04-16;921.13;906.52;921.13;;1;;
2021-04-15;908.42;902.49;907.83;;1;;
2021-04-14;906.41;899.67;900.65;;1;;
2021-04-13;905.53;897.60;905.53;;1;;
2021-04-12;901.27;895.63;897.31;;1;;
2021-04-09;902.61;896.73;902.61;;1;;
2021-04-08;899.58;895.29;897.47;;1;;
2021-04-07;892.45;887.65;891.98;;1;;
2021-04-06;890.47;885.27;890.47;;1;;
2021-04-01;879.31;872.37;879.01;;1;;
2021-03-31;877.35;871.40;873.39;;1;;
2021-03-30;875.16;867.16;875.16;;1;;
2021-03-29;874.20;865.27;865.99;;1;;
2021-03-26;871.84;866.44;871.84;;1;;
2021-03-25;868.61;856.56;863.68;;1;;
2021-03-24;868.19;857.93;867.15;;1;;
2021-03-23;864.49;855.95;862.66;;1;;
2021-03-22;865.94;856.63;864.77;;1;;
2021-03-19;866.30;857.96;862.86;;1;;
2021-03-18;869.51;861.72;865.76;;1;;
2021-03-17;870.54;863.01;864.00;;1;;
2021-03-16;872.80;867.00;870.93;;1;;
2021-03-15;871.19;861.47;862.23;;1;;
2021-03-12;864.21;858.86;864.21;;1;;
2021-03-11;865.93;855.22;865.93;;1;;
2021-03-10;853.01;843.95;851.84;;1;;
2021-03-09;848.04;835.32;848.04;;1;;
2021-03-08;838.90;824.70;838.10;;1;;
2021-03-05;829.87;820.05;822.22;;1;;
2021-03-04;833.51;826.71;830.16;;1;;
2021-03-03;839.86;829.73;835.79;;1;;
2021-03-02;836.32;827.79;834.03;;1;;
2021-03-01;829.40;818.90;829.40;;1;;
2021-02-26;815.95;803.06;810.78;;1;;
2021-02-25;825.14;818.32;819.81;;1;;
2021-02-24;820.80;810.68;818.17;;1;;
2021-02-23;822.28;801.59;811.76;;1;;
2021-02-22;821.41;815.37;819.99;;1;;
2021-02-19;822.66;814.20;822.66;;1;;
2021-02-18;820.31;810.76;813.46;;1;;
2021-02-17;824.03;815.98;817.20;;1;;
2021-02-16;826.99;823.53;824.00;;1;;
2021-02-15;827.12;821.67;826.69;;1;;
2021-02-12;820.33;814.36;820.33;;1;;
2021-02-11;815.49;808.78;815.49;;1;;
2021-02-10;813.29;804.50;808.57;;1;;
2021-02-09;813.28;806.31;809.82;;1;;
2021-02-08;815.11;812.17;813.40;;1;;
2021-02-05;816.96;808.36;809.53;;1;;
2021-02-04;816.63;812.13;815.69;;1;;
2021-02-03;816.82;811.17;813.77;;1;;
2021-02-02;811.40;806.07;810.40;;1;;
2021-02-01;802.34;791.27;802.34;;1;;
2021-01-29;797.41;785.72;787.87;;1;;
2021-01-28;797.88;776.50;795.82;;1;;
2021-01-27;806.53;790.07;796.35;;1;;
2021-01-26;808.28;797.04;804.88;;1;;
2021-01-25;806.95;794.12;795.65;;1;;
2021-01-22;803.20;798.61;803.20;;1;;
2021-01-21;808.07;802.23;804.55;;1;;
2021-01-20;803.45;797.25;801.36;;1;;
2021-01-19;798.80;792.94;794.15;;1;;
2021-01-18;793.59;789.58;793.54;;1;;
2021-01-15;798.08;787.65;790.13;;1;;
2021-01-14;798.78;795.13;798.78;;1;;
2021-01-13;794.86;789.29;794.21;;1;;
2021-01-12;792.11;786.63;790.80;;1;;
2021-01-11;794.33;785.60;786.09;;1;;
2021-01-08;794.89;790.43;792.45;;1;;
2021-01-07;788.25;782.07;786.92;;1;;
2021-01-05;778.22;772.88;773.97;;1;;
2021-01-04;780.96;773.13;775.29;;1;;
2020-12-30;774.91;768.38;768.38;;1;;
2020-12-29;777.08;770.96;774.15;;1;;
2020-12-28;768.86;761.90;768.63;;1;;
2020-12-23;760.34;755.97;760.34;;1;;
2020-12-22;756.17;749.84;755.95;;1;;
2020-12-21;753.79;743.47;748.53;;1;;
2020-12-18;766.48;761.30;762.58;;1;;
2020-12-17;765.73;760.73;761.97;;1;;
2020-12-16;765.23;756.96;761.58;;1;;
2020-12-15;762.77;755.06;759.76;;1;;
2020-12-14;762.58;758.40;759.73;;1;;
2020-12-11;757.66;748.08;756.67;;1;;
2020-12-10;765.96;754.44;759.37;;1;;
2020-12-09;767.08;763.26;764.35;;1;;
2020-12-08;764.42;754.54;764.42;;1;;
2020-12-07;759.68;755.06;756.75;;1;;
2020-12-04;759.80;756.31;758.28;;1;;
2020-12-03;760.78;755.66;758.40;;1;;
2020-12-02;762.92;758.08;759.94;;1;;
2020-12-01;761.81;758.17;760.81;;1;;
2020-11-30;763.25;755.88;759.74;;1;;
2020-11-27;762.42;756.45;762.42;;1;;
2020-11-26;760.42;756.72;757.97;;1;;
2020-11-25;763.45;754.77;756.24;;1;;
2020-11-24;760.30;755.55;758.28;;1;;
2020-11-23;762.01;755.75;755.75;;1;;
2020-11-20;760.29;752.41;758.04;;1;;
2020-11-19;756.35;751.29;754.09;;1;;
2020-11-18;758.80;752.72;756.47;;1;;
2020-11-17;756.48;752.17;755.15;;1;;
2020-11-16;757.84;750.22;755.39;;1;;
2020-11-13;749.01;742.14;747.71;;1;;
2020-11-12;751.03;744.12;745.41;;1;;
2020-11-11;751.52;741.77;749.82;;1;;
2020-11-10;749.86;740.47;742.08;;1;;
2020-11-09;757.12;738.62;747.23;;1;;
2020-11-06;731.14;720.69;728.53;;1;;
2020-11-05;729.96;724.20;729.37;;1;;
2020-11-04;719.29;694.58;719.10;;1;;
2020-11-03;704.26;697.70;703.99;;1;;
2020-11-02;694.38;679.73;692.93;;1;;
2020-10-30;683.51;674.86;683.51;;1;;
2020-10-29;684.53;675.37;679.56;;1;;
2020-10-28;692.23;677.88;681.08;;1;;
2020-10-27;705.74;694.83;700.39;;1;;
2020-10-26;718.90;703.73;703.73;;1;;
2020-10-23;729.57;724.05;724.77;;1;;
2020-10-22;724.74;712.66;724.14;;1;;
2020-10-21;736.57;722.48;724.40;;1;;
2020-10-20;739.42;734.41;734.78;;1;;
2020-10-19;740.17;734.93;736.83;;1;;
2020-10-16;737.41;729.47;735.09;;1;;
2020-10-15;733.96;725.21;728.57;;1;;
2020-10-14;743.21;738.24;739.90;;1;;
2020-10-13;743.91;736.76;737.38;;1;;
2020-10-12;744.81;739.24;743.82;;1;;
2020-10-09;741.95;737.39;738.49;;1;;
2020-10-08;740.61;735.50;737.85;;1;;
2020-10-07;739.90;734.12;736.07;;1;;
2020-10-06;739.93;732.27;735.44;;1;;
2020-10-05;736.11;731.14;735.21;;1;;
2020-10-02;725.75;717.19;725.75;;1;;
2020-10-01;733.07;728.59;730.33;;1;;
2020-09-30;731.92;725.02;728.70;;1;;
2020-09-29;731.74;726.96;730.14;;1;;
2020-09-28;729.13;719.51;728.65;;1;;
2020-09-25;713.26;702.32;711.05;;1;;
2020-09-24;710.93;702.22;707.75;;1;;
2020-09-23;718.70;711.07;712.36;;1;;
2020-09-22;715.08;705.62;708.58;;1;;
2020-09-21;723.55;704.10;705.23;;1;;
2020-09-18;732.11;727.02;729.00;;1;;
2020-09-17;727.69;720.40;727.08;;1;;
2020-09-16;727.66;720.99;727.53;;1;;
2020-09-15;721.43;713.82;720.10;;1;;
2020-09-14;718.20;710.79;712.95;;1;;
2020-09-11;715.18;708.46;712.07;;1;;
2020-09-10;714.14;707.50;710.87;;1;;
2020-09-09;713.42;701.70;713.42;;1;;
2020-09-08;708.58;696.17;702.26;;1;;
2020-09-07;708.07;697.59;707.81;;1;;
2020-09-04;705.61;688.67;692.49;;1;;
2020-09-03;714.93;694.78;695.92;;1;;
2020-09-02;712.62;703.54;705.44;;1;;
2020-09-01;705.10;695.66;700.01;;1;;
2020-08-31;706.55;698.47;698.47;;1;;
2020-08-28;707.98;698.74;700.75;;1;;
2020-08-27;710.61;705.78;706.10;;1;;
2020-08-26;709.51;700.82;709.51;;1;;
2020-08-25;708.89;702.67;702.87;;1;;
2020-08-24;705.95;699.34;703.76;;1;;
2020-08-21;697.24;687.73;693.58;;1;;
2020-08-20;697.04;690.65;693.85;;1;;
2020-08-19;701.89;695.80;701.67;;1;;
2020-08-18;703.48;695.06;695.90;;1;;
2020-08-17;701.63;695.24;701.63;;1;;
2020-08-14;703.55;691.58;693.94;;1;;
2020-08-13;706.34;701.82;705.37;;1;;
2020-08-12;703.80;697.62;703.80;;1;;
2020-08-11;705.13;697.52;703.11;;1;;
2020-08-10;696.55;691.31;693.05;;1;;
2020-08-07;693.45;687.03;692.00;;1;;
2020-08-06;693.84;687.59;690.40;;1;;
2020-08-05;691.27;686.46;691.27;;1;;
2020-08-04;692.11;681.47;684.75;;1;;
2020-08-03;689.78;672.07;688.61;;1;;
2020-07-31;683.06;672.75;673.57;;1;;
2020-07-30;689.14;672.21;675.05;;1;;
2020-07-29;690.11;683.64;690.11;;1;;
2020-07-28;689.90;682.61;686.23;;1;;
2020-07-27;689.27;683.63;688.45;;1;;
2020-07-24;690.43;681.62;685.15;;1;;
2020-07-23;701.99;697.27;699.36;;1;;
2020-07-22;699.07;690.99;698.48;;1;;
2020-07-21;701.15;692.53;693.45;;1;;
2020-07-20;697.48;690.13;697.23;;1;;
2020-07-17;691.27;686.62;690.35;;1;;
2020-07-16;686.83;682.96;684.84;;1;;
2020-07-15;689.21;678.72;688.41;;1;;
2020-07-14;678.16;670.41;676.46;;1;;
2020-07-13;679.78;672.25;679.23;;1;;
2020-07-10;668.84;661.56;668.09;;1;;
2020-07-09;672.94;662.96;663.30;;1;;
2020-07-08;673.09;666.84;668.67;;1;;
2020-07-07;671.72;667.23;671.21;;1;;
2020-07-06;673.89;667.71;673.72;;1;;
2020-07-03;666.29;660.03;661.29;;1;;
2020-07-02;662.97;655.82;662.70;;1;;
2020-07-01;656.23;645.25;652.24;;1;;
2020-06-30;649.64;642.28;646.58;;1;;
2020-06-29;647.89;641.06;647.02;;1;;
2020-06-26;654.48;644.55;644.67;;1;;
2020-06-25;644.03;632.25;643.77;;1;;
2020-06-24;652.68;639.11;639.16;;1;;
2020-06-23;656.27;649.82;653.61;;1;;
2020-06-22;649.63;642.89;645.57;;1;;
2020-06-18;653.63;647.06;650.67;;1;;
2020-06-17;656.55;649.53;652.50;;1;;
2020-06-16;650.86;641.09;648.46;;1;;
2020-06-15;629.14;609.67;628.34;;1;;
2020-06-12;633.75;615.66;624.92;;1;;
2020-06-11;642.27;624.70;624.71;;1;;
2020-06-10;664.19;653.27;654.67;;1;;
2020-06-09;667.72;652.27;657.11;;1;;
2020-06-08;670.47;663.86;666.11;;1;;
2020-06-05;671.83;663.90;671.83;;1;;
2020-06-04;663.27;657.58;660.97;;1;;
2020-06-03;662.84;652.24;662.84;;1;;
2020-06-02;649.10;641.57;647.36;;1;;
2020-06-01;640.67;633.80;639.87;;1;;
2020-05-29;635.09;630.44;632.92;;1;;
2020-05-28;637.42;629.70;637.39;;1;;
2020-05-27;631.00;623.50;626.55;;1;;
2020-05-26;625.38;621.41;623.89;;1;;
2020-05-25;619.83;610.08;618.07;;1;;
2020-05-22;606.27;598.11;605.41;;1;;
2020-05-20;608.18;600.29;605.89;;1;;
2020-05-19;608.49;598.87;605.52;;1;;
2020-05-18;603.37;587.85;603.37;;1;;
2020-05-15;583.21;572.77;577.91;;1;;
2020-05-14;584.55;565.77;570.87;;1;;
2020-05-13;597.79;588.44;588.44;;1;;
2020-05-12;605.17;596.75;604.27;;1;;
2020-05-11;605.94;595.54;600.47;;1;;
2020-05-08;602.98;596.28;602.89;;1;;
2020-05-07;592.78;584.99;592.28;;1;;
2020-05-06;587.90;582.15;583.26;;1;;
2020-05-05;587.74;579.85;587.48;;1;;
2020-05-04;583.34;574.80;574.80;;1;;
2020-04-30;611.38;601.85;601.86;;1;;
2020-04-29;608.60;593.91;608.46;;1;;
2020-04-28;597.95;587.55;596.33;;1;;
2020-04-27;590.77;586.14;587.95;;1;;
2020-04-24;585.27;578.35;580.44;;1;;
2020-04-23;589.74;577.12;587.87;;1;;
2020-04-22;580.73;572.62;580.73;;1;;
2020-04-21;578.90;570.07;570.08;;1;;
2020-04-20;586.81;576.72;585.25;;1;;
2020-04-17;583.29;577.78;582.15;;1;;
2020-04-16;571.79;559.03;563.59;;1;;
2020-04-15;586.06;564.99;565.54;;1;;
2020-04-14;587.87;581.67;586.92;;1;;
2020-04-09;583.89;573.42;574.44;;1;;
2020-04-08;573.05;564.63;572.78;;1;;
2020-04-07;576.31;565.62;573.13;;1;;
2020-04-06;554.08;544.85;553.39;;1;;
2020-04-03;538.91;530.33;531.75;;1;;
2020-04-02;540.52;527.94;536.48;;1;;
2020-04-01;543.25;535.53;536.67;;1;;
2020-03-31;557.47;542.64;555.60;;1;;
2020-03-30;540.78;520.98;540.78;;1;;
2020-03-27;541.51;524.33;529.96;;1;;
2020-03-26;546.41;521.68;546.41;;1;;
2020-03-25;536.63;508.12;535.84;;1;;
2020-03-24;513.75;493.25;513.75;;1;;
2020-03-23;497.72;476.81;478.95;;1;;
2020-03-20;529.11;505.08;505.08;;1;;
2020-03-19;505.54;486.94;505.54;;1;;
2020-03-18;500.94;481.74;489.07;;1;;
2020-03-17;515.16;480.10;505.70;;1;;
2020-03-16;505.56;473.20;496.69;;1;;
2020-03-13;555.51;509.22;521.32;;1;;
2020-03-12;550.61;510.59;513.56;;1;;
2020-03-11;599.28;576.34;577.91;;1;;
2020-03-10;617.39;586.07;589.70;;1;;
2020-03-09;606.28;585.89;594.75;;1;;
2020-03-06;639.31;624.45;629.23;;1;;
2020-03-05;665.89;644.55;650.47;;1;;
2020-03-04;664.73;651.23;657.52;;1;;
2020-03-03;665.36;652.01;653.85;;1;;
2020-03-02;658.70;631.96;643.62;;1;;
2020-02-28;648.51;633.41;640.58;;1;;
2020-02-27;675.56;650.78;661.57;;1;;
2020-02-26;688.60;657.35;687.01;;1;;
2020-02-25;700.47;682.60;683.27;;1;;
2020-02-24;716.73;692.48;694.81;;1;;
2020-02-21;731.06;723.27;725.62;;1;;
2020-02-20;735.16;731.57;732.16;;1;;
2020-02-19;732.77;726.16;732.67;;1;;
2020-02-18;729.79;722.81;724.08;;1;;
2020-02-17;732.16;728.75;729.45;;1;;
2020-02-14;729.01;725.89;727.74;;1;;
2020-02-13;725.35;718.41;725.35;;1;;
2020-02-12;725.85;720.98;724.66;;1;;
2020-02-11;722.25;715.98;721.81;;1;;
2020-02-10;712.17;707.00;711.51;;1;;
2020-02-07;711.59;706.71;708.60;;1;;
2020-02-06;717.26;708.75;711.14;;1;;
2020-02-05;714.26;702.50;712.27;;1;;
2020-02-04;703.46;691.81;703.46;;1;;
2020-02-03;690.52;684.72;688.72;;1;;
2020-01-31;696.08;687.70;689.06;;1;;
2020-01-30;696.96;688.21;690.67;;1;;
2020-01-29;694.97;690.51;693.57;;1;;
2020-01-28;691.82;682.02;690.29;;1;;
2020-01-27;693.05;684.22;685.48;;1;;
2020-01-24;703.41;696.47;700.45;;1;;
2020-01-23;699.51;692.06;693.20;;1;;
2020-01-22;707.00;700.90;701.05;;1;;
2020-01-21;704.77;697.28;704.42;;1;;
2020-01-20;708.23;704.03;705.08;;1;;
2020-01-17;706.73;701.84;704.96;;1;;
2020-01-16;699.67;690.50;699.67;;1;;
2020-01-15;692.44;688.07;690.37;;1;;
2020-01-14;693.05;685.38;692.19;;1;;
2020-01-13;694.20;689.70;692.00;;1;;
2020-01-10;693.28;689.69;689.72;;1;;
2020-01-09;693.70;690.30;691.76;;1;;
2020-01-08;689.18;681.66;688.86;;1;;
2020-01-07;692.03;686.50;689.23;;1;;
2020-01-03;689.38;684.22;686.60;;1;;
2020-01-02;693.83;682.86;693.56;;1;;
2019-12-30;688.64;680.28;680.81;;1;;
2019-12-27;689.11;686.83;688.74;;1;;
2019-12-23;687.54;684.26;686.39;;1;;
2019-12-20;685.06;679.72;685.06;;1;;
2019-12-19;679.99;676.39;679.35;;1;;
2019-12-18;680.71;676.95;678.79;;1;;
2019-12-17;679.53;675.86;679.53;;1;;
2019-12-16;677.28;671.90;677.28;;1;;
2019-12-13;674.33;669.58;671.48;;1;;
2019-12-12;668.54;660.14;667.55;;1;;
2019-12-11;663.69;657.49;663.22;;1;;
2019-12-10;662.84;654.93;661.27;;1;;
2019-12-09;665.03;662.39;663.20;;1;;
2019-12-06;663.79;658.12;663.79;;1;;
2019-12-05;660.59;655.78;656.94;;1;;
2019-12-04;656.69;647.05;656.69;;1;;
2019-12-03;655.54;645.41;646.86;;1;;
2019-12-02;662.69;650.23;650.83;;1;;
2019-11-29;658.83;653.59;657.41;;1;;
2019-11-28;658.64;656.41;657.66;;1;;
2019-11-27;662.78;658.20;659.03;;1;;
2019-11-26;660.74;656.10;660.52;;1;;
2019-11-25;658.51;655.16;658.50;;1;;
2019-11-22;654.17;650.20;651.98;;1;;
2019-11-21;653.71;648.39;650.61;;1;;
2019-11-20;655.47;652.73;654.43;;1;;
2019-11-19;661.44;655.76;656.88;;1;;
2019-11-18;662.08;655.50;656.73;;1;;
2019-11-15;663.91;655.33;659.84;;1;;
2019-11-14;662.64;659.05;659.60;;1;;
2019-11-13;662.60;656.76;661.63;;1;;
2019-11-12;665.10;659.46;664.42;;1;;
2019-11-11;663.30;659.09;660.75;;1;;
2019-11-08;662.11;657.32;662.09;;1;;
